book_id,isbn,isbn13,authors,publication_year,title,language_code,average_rating,ratings_count,image_url
970,192840509,9780192840510,"Aesop, Laura Harris, Laura Gibbs",-560,Aesop's Fables,eng,4.05,88508,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
971,679728759,9780679728760,Cormac McCarthy,1985,"Blood Meridian, or the Evening Redness in the West",eng,4.18,71095,https://images.gr-assets.com/books/1453995760m/394535.jpg  
972,1442426675,9781442426670,Becca Fitzpatrick,2012,"Finale (Hush, Hush, #4)",eng,4.22,107569,https://images.gr-assets.com/books/1362408156m/12751687.jpg  
973,751504386,9780751504380,Stephen King,1985,Skeleton Crew,eng,3.93,82320,https://images.gr-assets.com/books/1271861632m/13440.jpg  
974,8129115301,9788129115300,Chetan Bhagat,2009,2 States: The Story of My Marriage,eng,3.42,67866,https://images.gr-assets.com/books/1255292027m/6969361.jpg  
975,1421508222,9781421508220,"Matsuri Hino, Tomo Kimura",2005,"Vampire Knight, Vol. 1 (Vampire Knight, #1)",eng,4.1,89733,https://images.gr-assets.com/books/1329232329m/263145.jpg  
976,451458923,9780451458930,Jim Butcher,2002,"Summer Knight (The Dresden Files, #4)",eng,4.3,91012,https://images.gr-assets.com/books/1345557469m/91478.jpg  
977,345484266,9780345484260,"Anne McCaffrey, Teodor Panasiński",1968,"Dragonflight (Dragonriders of Pern, #1)",eng,4.1,95378,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
978,618968474,9780618968470,"John D. Rateliff, J.R.R. Tolkien",2007,"The History of the Hobbit, Part One: Mr. Baggins",eng,3.81,108399,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
979,553116606,9780553116600,Jay Anson,1977,The Amityville Horror,eng,3.82,80959,https://images.gr-assets.com/books/1306079371m/293101.jpg  
980,1936305550,9781936305550,Sylvain Reynard,2012,"Gabriel's Rapture (Gabriel's Inferno, #2)",eng,4.22,91213,https://images.gr-assets.com/books/1343962380m/13639050.jpg  
981,192839993,9780192839990,"James Joyce, Jeri Johnson",1914,Dubliners,eng,3.85,73140,https://images.gr-assets.com/books/1334138184m/11012.jpg  
982,1400063736,9781400063730,Colum McCann,2009,Let the Great World Spin,en-US,3.93,71515,https://images.gr-assets.com/books/1474988022m/5941033.jpg  
983,141321318,9780141321320,Eoin Colfer,2003,"The Eternity Code (Artemis Fowl, #3)",eng,4.04,94437,https://images.gr-assets.com/books/1327945417m/227865.jpg  
984,440236703,9780440236700,Harlan Coben,2001,Tell No One,eng,4.11,78070,https://images.gr-assets.com/books/1421365049m/43933.jpg  
985,1423121309,9781423121300,Rachel Hawkins,2010,"Hex Hall (Hex Hall, #1)",eng,3.96,109881,https://images.gr-assets.com/books/1368393885m/5287473.jpg  
986,761169253,9780761169250,Austin Kleon,2010,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,en-US,3.86,93625,https://images.gr-assets.com/books/1404576602m/13099738.jpg  
987,60512806,9780060512800,Neal Stephenson,1999,Cryptonomicon,eng,4.25,72683,https://images.gr-assets.com/books/1327931476m/816.jpg  
988,1476730105,9781476730100,Christina Lauren,2013,"Beautiful Bastard (Beautiful Bastard, #1)",eng,4.05,111668,https://images.gr-assets.com/books/1362258921m/16102004.jpg  
989,60959037,9780060959040,Barbara Kingsolver,2000,Prodigal Summer,en-US,3.98,78529,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
990,452282829,9780452282830,Joyce Carol Oates,1996,We Were the Mulvaneys,eng,3.7,77251,https://images.gr-assets.com/books/1309282868m/5204.jpg  
991,006097625X,9780060976260,Scott McCloud,1993,Understanding Comics: The Invisible Art,en-US,3.98,77277,https://images.gr-assets.com/books/1328408101m/102920.jpg  
992,316077054,9780316077060,"Kami Garcia, Margaret Stohl",2010,"Beautiful Darkness (Caster Chronicles, #2)",en-US,3.84,95447,https://images.gr-assets.com/books/1327879100m/7842288.jpg  
993,1594485755,9781594485760,Jon Ronson,2011,The Psychopath Test: A Journey Through the Madness Industry,eng,3.91,44097,https://images.gr-assets.com/books/1364166270m/12391521.jpg  
994,743454553,9780743454550,Jodi Picoult,2005,Vanishing Acts,en-US,3.68,79662,https://images.gr-assets.com/books/1407719603m/14865.jpg  
995,330419641,9780330419640,David Baldacci,1995,Absolute Power,eng,4.15,72481,https://images.gr-assets.com/books/1328399707m/15159.jpg  
996,312976275,9780312976280,Janet Evanovich,2000,"Hot Six (Stephanie Plum, #6)",eng,4.18,99329,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png 
